Questioner.Quote.Offer,Lender ID,Amortization,Status,Month#,TopicCreatedOn
9f0c6ba1-ccf9-4505-a106-13f209b5afee0cc1c569-887a-4e1f-96b7-6d885e88d50574d0198b-7f20-45e0-9910-8f2ab344c626,173,Variable,1,8,2018-08-31 13:45:45 GMT
5cad7b4a-77bc-4688-815e-c1427370f2d921d98040-8ef2-4a5f-b62b-f67966c2cdb390a9e7c2-4e69-4ea3-a249-57e6e63c04b0,83,Variable,1,8,2018-08-31 15:14:02 GMT
b3764d90-2869-4e46-b54d-a643d264ea578a8312b8-a326-485a-aa20-3153cba7aecc471525a7-3ebc-46ad-a682-14da8b9269ca,173,Variable,1,8,2018-08-31 16:35:26 GMT
b91d535d-16b2-46e9-ad83-d897ccb24e9d50bd8e78-f665-4191-9c0a-738a08546fdaf6a996fd-bd56-4eef-aec2-2ade0fc43440,7,Variable,1,8,2018-08-31 17:23:09 GMT
288e42fb-4d58-4b70-9806-911b4c1f1ed169d1ac09-5641-40ea-a240-ab9b2a58da45c8e75473-7a64-422b-8778-7dd8353096e2,7,Variable,1,8,2018-08-31 18:25:53 GMT
9cc35287-958b-40a9-aa12-1f1a7b1ca86415281308-05c4-43d4-860d-ec755c9c7feaa391caf5-f344-489d-8fcc-7d52042ff0b9,7,Variable,1,8,2018-08-31 19:45:53 GMT
0d87ae55-c2d0-4889-9197-219232cdc8559e8dace7-a76c-4963-9f9d-3bbfe9fa3f030a72478a-a9db-4ce9-82df-9610f42e0e65,136,Variable,1,9,2018-09-01 00:55:04 GMT
dc76b674-a685-416f-918a-94e4c86ecdbefac766f4-f683-4ac9-bdb5-63d51ead45dc3eb6b378-d085-4de6-b45d-3567c501e82f,136,Variable,1,9,2018-09-01 13:11:07 GMT
4ae8e6d0-ca19-48d9-9427-74077b8d1f3f790ee0c4-32b2-4fc4-84d1-86bf850dd9067bd920bd-1584-4490-bb93-ec5f8a97e06d,83,Variable,1,9,2018-09-01 18:19:43 GMT
61add418-4cbd-461a-8aef-0bce246dd4da45ab62cf-85f1-45e7-a30b-419fa93bb71044558b36-55cf-4fce-81a2-eadaa55538b7,83,Variable,1,9,2018-09-02 13:49:36 GMT
61add418-4cbd-461a-8aef-0bce246dd4da45ab62cf-85f1-45e7-a30b-419fa93bb71044558b36-55cf-4fce-81a2-eadaa55538b7,83,Variable,1,9,2018-09-02 13:51:35 GMT
da5d630d-9919-4e6a-ac82-9765f049ce41581bfa4a-3a8c-45e6-93bb-1efa479f3fc36d0f0fdb-5b64-41cf-8652-e9a8f658d342,136,Variable,1,9,2018-09-02 14:41:20 GMT
5db76b53-593d-4ff3-a31a-bef90d39b891a7bde8b0-ae5f-49ff-b7e7-c60332afe1309bc43267-5f59-405b-902c-4a9d04069273,83,Variable,1,9,2018-09-02 18:46:38 GMT
36399199-e3e1-45bd-a7c3-e99512fb56335483943f-156a-4eef-87a0-f8c60ad2777cdd0b0d61-2ff1-4eb6-b9ab-7bfb0dba5a5b,7,Variable,1,9,2018-09-02 19:41:59 GMT
69bc07c4-f4a5-4f68-88a3-b0e7a39b527528c22117-3bb3-48fb-b3bb-54b844d1e5bf17916bdb-e6cb-40a7-8b5e-5eba81c67795,7,Variable,1,9,2018-09-02 23:26:27 GMT
52a536cd-b2f7-4b4b-b88a-318ec6f0bddf44a9a41b-0076-4292-a297-964be4a7fb719a42681c-9328-43ae-a190-3e6e97bc8ed3,83,Variable,1,9,2018-09-03 04:48:36 GMT
3a120e0f-56c8-47f4-b69f-b495a1383cc0691d1024-b9c1-4412-a21f-f330b57706b0739c0d82-745c-46fc-b5c3-d4dadf1b6899,7,Variable,1,9,2018-09-03 09:55:49 GMT
ebae4c2f-d1f2-40b8-9143-4d70d8a865fa6b9afdf1-f4bd-4871-a66f-ca2c393b317f589c6c45-a197-4ad2-98ef-2a8ea6212241,83,Variable,1,9,2018-09-03 13:56:03 GMT
eefd41e3-678c-4609-9893-da0c9bc288da0f013425-d721-4cd7-82ba-e065566283c5eddd475d-3d54-4bc1-bc5d-18fd4abcc0c2,7,Variable,1,9,2018-09-03 14:08:35 GMT
5358c68e-7cc7-462c-ba85-c4e362e3a2af24cb9843-24c7-44af-9d3a-cf2b35750713b17b1ac9-6d58-408d-8b21-dfd7341dff52,136,Variable,1,9,2018-09-03 14:10:05 GMT
9e210f0f-ec83-4c99-8edd-6da42902ab7fee26df5a-517f-406d-bd89-e89e1cdf2354c39b4027-93fd-49b5-b855-4915ba0fd0ac,83,Variable,1,9,2018-09-03 15:46:49 GMT
517802ae-835f-4ce9-b414-c4b1362529d4e8589af5-4cac-474c-b766-722dbfd0c8cc3b987a8b-da2e-4dfa-8d51-b92d500c6ad2,7,Variable,1,9,2018-09-04 13:03:34 GMT
aa597cc5-9a17-46f8-bc4f-934f7bf61e44975c160c-6b5d-4382-83e7-b2a660674496773ab18c-5a10-447a-9c62-bda54ae429b6,83,Variable,1,9,2018-09-04 14:37:44 GMT
40e6e4f9-7714-42b2-affe-c8c662110d7786d1e22f-f63c-4bf0-8992-52d5d25e13a32ad6bec5-3ba1-4c35-a2bf-7045ae370cec,136,Variable,1,9,2018-09-04 14:58:42 GMT
46ae022f-d023-4ba6-bee2-40e6c8bad23ab2142508-4981-4c89-8aef-5b977ea543fe51e1809c-c0b9-4c66-a5fa-acab2d060c33,83,Variable,1,9,2018-09-04 16:46:17 GMT
46ae022f-d023-4ba6-bee2-40e6c8bad23ab2142508-4981-4c89-8aef-5b977ea543fe51e1809c-c0b9-4c66-a5fa-acab2d060c33,83,Variable,1,9,2018-09-04 16:46:17 GMT
7c38e158-7925-4c83-a94a-88859b29267b5c3a66ba-cb93-44b2-912e-55439ecaf8be9b08a2d7-e421-48fb-a2b3-19bcda33dcc9,7,Variable,1,9,2018-09-04 17:22:13 GMT
26ab4d62-c6ee-4d8c-af94-aeeea1472431de3d582d-81a6-41b7-b41c-27b32b039c8a8c1e28aa-3cba-4406-bfad-7674d899c9ab,232,Variable,1,9,2018-09-04 17:26:01 GMT
a002f3f4-11aa-4292-b065-8e5ce930d2cae7448f7e-4424-415b-b1ce-cf596ccb8c98621d8ea6-738f-464c-8ec0-926a2fd9c65f,83,Variable,1,9,2018-09-04 18:05:56 GMT
2c8e1ad6-cad3-4493-b307-25999c8bdcfdac69cfb6-8b70-4b87-862a-3a813467ef9a0fb7115e-c11c-4b14-9864-efff3ab49855,136,Variable,1,9,2018-09-04 18:37:43 GMT
14c71dfa-7228-4d9b-a547-b6ab7d97a50eb17b80fb-e34b-4390-aba5-c1bfdba1f440931f0257-2459-4918-9240-8a8a584b31f6,173,Variable,1,9,2018-09-04 18:58:41 GMT
af0af8dc-7281-4d19-98f6-d0ef73061c035a245d56-7b61-4bad-8a4a-f83654a21a180b6f62d9-4754-49f3-83d9-8e5c88abd57d,173,Variable,1,9,2018-09-04 20:05:27 GMT
63f32666-3716-4468-946f-36ece5536309b555f76c-f155-4c30-a250-2b14683553d5bad67444-a40d-4187-9e61-51a295ba7660,7,Variable,1,9,2018-09-04 20:23:39 GMT
ece353c8-a04c-46c4-9497-4659b4abad700a48139a-b47b-4e69-9683-d7964158d4b9ad6c9548-2c68-47cc-bcff-068cd5335ec2,232,Variable,1,9,2018-09-04 21:05:52 GMT
353b3e5e-e39f-4261-be96-969b1977c375d9d8dd61-fdf7-4c94-a91e-8d74660abc16a875c1d1-2013-43e6-9728-c5d1a20df1b6,83,Variable,1,9,2018-09-04 21:26:31 GMT
a02c2715-a343-4974-8ae1-62751e3c6cd8e83e6fa1-5f6b-4b4b-a3c7-4418a37493017ecbe1fe-760f-4065-88b8-a3f0c1e8323f,173,Variable,1,9,2018-09-04 21:50:45 GMT
a6c52a4c-05fb-4cd1-b728-205fc8f849331f0f4a60-9950-4615-ae44-0229554a29f2866f1f70-66cb-4761-904c-6f86af99d3f5,83,Variable,1,9,2018-09-04 22:00:46 GMT
d9631f4c-0a2f-4119-8889-8229fde6ffabf76e8e30-696c-4cdb-b1d0-5ca2e0ec0736d89beaf5-4046-4734-9365-155ab9289657,7,Variable,1,9,2018-09-04 22:10:46 GMT
27160c76-9fae-4702-9fe0-52767a8ae1b57e2f34d7-3fb1-4b19-ac73-d6bf9f9671644c178275-4a31-437e-b3df-f4ec3d4c596e,173,Variable,1,9,2018-09-04 22:14:04 GMT
0d354910-5253-4b64-aaba-72de3d1653071506a494-e358-456d-a663-596b081886506d7fc192-6ea7-4eb6-9b47-fc7aba27ec8d,173,Variable,1,9,2018-09-05 01:02:34 GMT
1751f835-dcb4-478a-8747-bdbdf6f53dc5c432cb56-a168-4eb3-985c-bf3fc1a29eb5850a3336-090f-4a85-95f8-8c47f6ebb6e3,201,Fixed,1,1,2018-01-01 16:01:04 GMT
9cdc130c-d536-4402-a44f-730b46e164e409cf25bb-7870-442b-a29b-b2cbd0a8a5d6f653729d-8be4-4b76-b34f-033e70ad14ea,162,Fixed,1,1,2018-01-01 19:31:25 GMT
e62e0253-3af7-477c-8212-f3716ec0488b33e02ab9-2aea-434b-949e-ea951daf265bb588a841-2098-4015-91bb-8df962269348,83,Fixed,1,1,2018-01-02 17:22:51 GMT
e62e0253-3af7-477c-8212-f3716ec0488b33e02ab9-2aea-434b-949e-ea951daf265b8eae854d-b2a8-4384-bbad-01959d641d0c,162,Fixed,1,1,2018-01-02 17:24:10 GMT
ea3251d0-b845-40e4-b706-449f9906960008dddeda-82e1-4080-a3d5-09952ed4ab34735f42c8-633e-4e87-977c-4dc7c6c43742,83,Fixed,1,1,2018-01-02 22:11:50 GMT
ea3251d0-b845-40e4-b706-449f9906960008dddeda-82e1-4080-a3d5-09952ed4ab34735f42c8-633e-4e87-977c-4dc7c6c43742,83,Fixed,1,1,2018-01-02 22:13:22 GMT
80ff58b0-8a9b-49b2-b82b-0a124cb06b0efad20642-58a4-416d-a97d-612b473f7a7a58a712f6-1319-4cb0-8261-c59137ea864e,162,Fixed,1,1,2018-01-02 22:31:15 GMT
9fcdb1fc-7912-4a1a-93cc-75d5ed732fc8a3ca2898-007d-4913-848d-c60a126c16025477b9a7-a916-49dd-a0d6-ebc65fe7a2d5,162,Fixed,1,1,2018-01-03 02:59:58 GMT
de5c18e4-8aa9-44eb-aed9-d4bb1e629725244aaa54-d1a8-4f54-81b3-b16460e70d5b93fc1afd-6261-4a05-9630-5813abb774c1,7,Fixed,1,1,2018-01-03 04:25:54 GMT
92f99d34-8231-4837-918b-24998137b37c502e1d65-72a1-4b5e-97ea-a1adfc41109ba70e1236-f9b4-48f6-8468-81bc2f828183,162,Fixed,1,1,2018-01-03 10:26:56 GMT
92f99d34-8231-4837-918b-24998137b37c502e1d65-72a1-4b5e-97ea-a1adfc41109b73f4539d-7a5d-4370-9bc4-d398bf0e27ef,162,Fixed,1,1,2018-01-03 10:27:42 GMT
92f99d34-8231-4837-918b-24998137b37c502e1d65-72a1-4b5e-97ea-a1adfc41109b73f4539d-7a5d-4370-9bc4-d398bf0e27ef,162,Fixed,1,1,2018-01-03 10:28:03 GMT
92f99d34-8231-4837-918b-24998137b37c502e1d65-72a1-4b5e-97ea-a1adfc41109b3b5d9b20-c82a-4fb9-bb3c-192bfeea4fa2,162,Fixed,1,1,2018-01-03 10:29:56 GMT
72c8285e-9e31-42b7-b20b-37e32bf0ff9ae47cafe7-0691-4df0-89de-7f7ea4ace7997e0d2f7f-c8c7-490d-9faa-312f7faa8b2b,162,Fixed,1,1,2018-01-03 13:02:56 GMT
6d0c8573-6898-4ca7-b04a-610d2e5db75c3a9a7bbd-98d2-439e-bc61-478f93ce70a077717dfc-61b3-4337-84cc-620a065c89b7,83,Fixed,1,1,2018-01-03 13:57:08 GMT
c29f872b-bdcc-4d47-b29e-e1e3f6790b48f0b7f829-cc01-4b50-9798-b7d8e5a6fbf556d8cc54-b108-4b4b-b005-ec8a58e5c117,7,Fixed,1,1,2018-01-03 16:12:47 GMT
26943711-34e1-4130-a1ae-3a2426208c37d23c7478-bb32-4c04-a189-751c05407f56fb149b5f-d686-4518-a165-2f554f94a0dd,83,Fixed,1,1,2018-01-03 17:36:05 GMT
cd87308f-3519-4f3f-ac71-1a88b9c84677c76cdd0d-4eea-406a-81c8-5d7b067938909d92ccef-945f-4ac4-b5cd-577be655c45a,162,Fixed,1,1,2018-01-03 18:54:06 GMT
cd87308f-3519-4f3f-ac71-1a88b9c84677c76cdd0d-4eea-406a-81c8-5d7b067938901a8030ee-0a51-48f3-aa3c-2593d17face3,83,Fixed,1,1,2018-01-03 18:54:49 GMT
cd87308f-3519-4f3f-ac71-1a88b9c84677c76cdd0d-4eea-406a-81c8-5d7b06793890bc0b3ad0-06f2-46d1-ae85-880e66e21128,7,Fixed,1,1,2018-01-03 18:55:38 GMT
99d6baec-ed30-4864-8d64-141ae8a45084142f655d-316d-48a5-a654-1e6d680c2e409d54d2cf-76c9-42ba-9c76-7d7e05606fd7,162,Fixed,1,1,2018-01-03 19:40:03 GMT
99d6baec-ed30-4864-8d64-141ae8a45084142f655d-316d-48a5-a654-1e6d680c2e4099513852-3a94-48b4-8188-559ee1e326d2,162,Fixed,1,1,2018-01-03 19:41:29 GMT
4cf99243-2b89-4fc1-bc62-ab5a57428960517505c3-7e9f-4803-a0e7-23f6772845e8dad5d858-2062-4620-86f5-500d10e52889,162,Fixed,1,1,2018-01-03 21:01:26 GMT
09f8fa2c-339c-4d97-b90c-b4b378db9677dcd492ed-b5cb-473b-a002-1c56b9bfc33c2d34bea0-6490-4e8e-9734-631a81d0a41e,83,Fixed,1,1,2018-01-04 01:48:28 GMT
4f7e3ac9-cd39-4b8d-ba66-2a7dab798e20b107cf8f-d692-41d6-b306-bde635d456844f16fa24-1e6f-42ed-8fea-efd8d584f512,83,Fixed,1,1,2018-01-04 02:37:52 GMT
4f7e3ac9-cd39-4b8d-ba66-2a7dab798e20b107cf8f-d692-41d6-b306-bde635d4568429dc641e-f452-4c73-9c25-071c1c272b72,162,Fixed,1,1,2018-01-04 02:38:37 GMT
4f7e3ac9-cd39-4b8d-ba66-2a7dab798e20b107cf8f-d692-41d6-b306-bde635d4568487c595ec-87cd-4f67-bf6a-04cae4e6761e,162,Fixed,1,1,2018-01-04 02:42:06 GMT
4f7e3ac9-cd39-4b8d-ba66-2a7dab798e20b107cf8f-d692-41d6-b306-bde635d4568484d8c1ca-7def-414f-a1eb-95b3822cd85c,83,Fixed,1,1,2018-01-04 02:43:03 GMT
4f7e3ac9-cd39-4b8d-ba66-2a7dab798e20b107cf8f-d692-41d6-b306-bde635d45684fb341e29-4d66-407a-b3c9-273de96824bc,7,Fixed,1,1,2018-01-04 02:44:06 GMT
cf009212-0ea4-4e96-9796-49442fdf4e270d603c18-58bb-4262-b0b8-117534e14a864a78ba0a-dd2b-4646-b36a-ec3e7ad4d637,162,Fixed,1,1,2018-01-04 03:07:13 GMT
cf009212-0ea4-4e96-9796-49442fdf4e270d603c18-58bb-4262-b0b8-117534e14a868b394d6a-a71f-403a-a33a-b6535b2d7992,83,Fixed,1,1,2018-01-04 03:07:49 GMT
0dee1bf7-28ca-4a15-99d3-8bc40d3806209a5929ca-c60c-41cd-87d3-a84f369e32f2a6d0a2d5-48b2-4a0f-82d0-5a088c862049,83,Fixed,1,1,2018-01-04 06:02:17 GMT
9d837aa9-a747-48f0-b503-175f7ca09238b9e95bab-5f4f-4faf-bbd6-4d32c70bc4be9b3c1b5c-1cb4-468e-b44d-40b811e28d95,162,Fixed,1,1,2018-01-04 07:38:51 GMT
aba446b9-b713-4295-89ea-37f6d1c1cfececd3e5f1-5371-4b9c-9fbc-cacf0d85d744996db52b-bb5d-49d7-9752-c691e40fc2a0,83,Fixed,1,1,2018-01-04 14:09:28 GMT
9a30dd41-de17-437d-8227-f19a0f651ebe378e9f27-c2da-46cc-92f2-b0fb6ad09fa6b105fe69-c2f8-4a94-b6da-f729e1f44914,83,Fixed,1,1,2018-01-04 18:51:29 GMT
5a61b5f1-1b26-4c8b-b28b-cb7d63e1eabb676ddd95-59e8-4ef5-9226-d724e85d6baadb941584-54e9-4b14-ba8a-d80a6c501186,162,Fixed,1,1,2018-01-04 20:29:07 GMT
2d87b297-5674-451f-b1a1-059017d744795034c2c4-bc1c-4891-84a0-0bea0da9b447de5a187a-d471-41c7-ade0-c91ad211182e,83,Fixed,1,1,2018-01-04 21:03:35 GMT
7e451f39-7f50-4bec-87f6-f913af21e395d01dbcfc-995b-4242-ac38-a00416bf4b827270e1b0-9bd3-420b-b201-6a9bca7d1a01,162,Fixed,1,1,2018-01-04 23:00:03 GMT
fff9fbed-ed38-450b-9e03-2cb47892bcdade80091e-dfad-4bc8-89f3-13b4e9f4b70ef9298b13-831f-42c4-b8fb-100c3cb23248,162,Fixed,1,1,2018-01-04 23:06:13 GMT
7e451f39-7f50-4bec-87f6-f913af21e395d01dbcfc-995b-4242-ac38-a00416bf4b82e1c2e601-3c60-4c16-bf78-546adb1a1ca9,83,Fixed,1,1,2018-01-04 23:31:32 GMT
ad81dea7-8a01-4d79-bce8-38316a6f0e6b5b60f123-99d0-4d4d-9ba1-f6989bcc55a07c53a221-6448-42b3-ae6a-483e7436b1e0,162,Fixed,1,1,2018-01-04 23:32:54 GMT
7b431256-4a48-4f76-b689-7783521c2f6d7199530b-a3a5-4bf1-bdb8-bbc3e56e6ce381ba0e18-052f-4bf0-8f29-827a10b25464,201,Fixed,1,1,2018-01-05 01:40:40 GMT
33ceff1d-32e0-4d3c-95a1-64f8274cbb6727bf5480-b909-40d2-aa67-0d43a8b32ed150ee3443-2a39-4cef-b7c1-71d492ba5208,162,Fixed,1,1,2018-01-05 13:07:01 GMT
08e46255-3c7c-4d77-9624-54627895f1fa8e7c1fb5-6d84-4c38-a406-3312d9d212d5cd2e6dde-bf20-4b6f-a0cb-eeed7237525e,162,Fixed,1,1,2018-01-05 16:13:49 GMT
08e46255-3c7c-4d77-9624-54627895f1fa8e7c1fb5-6d84-4c38-a406-3312d9d212d5af2f2713-3976-476e-8daf-5bcd48c18398,232,Fixed,1,1,2018-01-05 16:20:11 GMT
08e46255-3c7c-4d77-9624-54627895f1fa8e7c1fb5-6d84-4c38-a406-3312d9d212d5af79f6c2-3072-4243-82f6-60d9f6a855d9,201,Fixed,1,1,2018-01-05 16:21:42 GMT
a81ef74e-591e-42de-84de-af20d771a93de5dd4c8a-0fa2-48b3-816e-8dd7411abec847248289-13da-4ae6-9a6a-580d48cfcd84,83,Fixed,1,1,2018-01-05 18:58:08 GMT
87ee0a57-8d15-46a5-8c81-024d881539d5b85a3110-3796-4e79-91eb-df5c45be6cc97f35a4c8-1c0c-4c30-850f-c9a081160f58,162,Fixed,1,1,2018-01-05 23:14:09 GMT
0f335306-8c36-4a8a-b855-54ab7780ee3ee424693b-9d13-49f7-9ecc-b2eaf65ab2e7ffd2a272-e8d4-4398-ab30-406096f18736,162,Fixed,1,1,2018-01-06 00:58:17 GMT
4fcf4a5b-7d4b-4b5a-9757-b6a53646554ed590c7de-aa64-4f75-b3e5-db9074501ac98843ce07-3780-40f7-ab4d-5730bdd538d8,162,Fixed,1,1,2018-01-06 04:35:05 GMT
4fcf4a5b-7d4b-4b5a-9757-b6a53646554ed590c7de-aa64-4f75-b3e5-db9074501ac9fa6e789d-9c80-4aa4-a057-7e7b01e8353c,162,Fixed,1,1,2018-01-06 04:35:34 GMT
4fcf4a5b-7d4b-4b5a-9757-b6a53646554ed590c7de-aa64-4f75-b3e5-db9074501ac9e61a8b64-1ae8-41f2-bce3-662350fbac77,162,Fixed,1,1,2018-01-06 04:36:00 GMT
de29de66-c421-4d2f-aeee-6f36ec083bbd7f840450-2c95-44ba-ad50-f5c23fbbe178ce08fa82-095e-4b00-a062-9dbf362e52a6,162,Fixed,1,1,2018-01-06 07:23:26 GMT
73a64c0b-ed2b-46f1-84c3-fb0c03387507d613fb0e-874c-43a2-9475-1deb9358602a2f68b5ed-cb0f-4439-a5c4-aff18feabfaa,83,Fixed,1,1,2018-01-06 17:46:04 GMT
245dcc58-215f-41f0-9094-895d415d2cf8f4ef24c0-8302-48ba-9392-b36a96cd8650bc8dcfff-5371-488f-987a-d59263b0f292,162,Fixed,1,1,2018-01-06 18:05:08 GMT
cc545495-6626-408a-88a4-6aa3a873a84a3b756906-ec2c-4528-bb13-dad3f3829197596dd0ee-bca1-4921-9892-3a1b633ae367,83,Fixed,1,1,2018-01-07 02:00:57 GMT
32e18f62-8e8a-4eb1-b04e-f4f480855c0659c50bad-c79e-4f79-b7f2-0e769abe14e4417a867a-c8a2-4cd2-9dcb-e2af07d261f2,83,Fixed,1,1,2018-01-07 02:04:35 GMT
cc545495-6626-408a-88a4-6aa3a873a84a3b756906-ec2c-4528-bb13-dad3f382919701bff0ff-42c1-4f28-bdec-515ec5876407,232,Fixed,1,1,2018-01-07 02:12:31 GMT
cc545495-6626-408a-88a4-6aa3a873a84a3b756906-ec2c-4528-bb13-dad3f3829197fa9d6486-d4da-41fc-a22f-67aedc47be6b,83,Fixed,1,1,2018-01-07 02:15:01 GMT
9f5df9fb-c8e5-4929-bd52-b640b0e33292ceacc7b3-3eb2-4543-9d56-51859c6052b0a6c5ea30-2bc8-4831-ac6b-6bf535ad4bd5,162,Fixed,1,1,2018-01-07 03:28:39 GMT
48fca785-4587-48fc-82b7-154abac1ab79fced5739-e6a6-4f6b-a55f-c9d0966fa2af186c8993-50c9-4e36-99c8-100eeda9948e,162,Fixed,1,1,2018-01-07 05:24:25 GMT
48fca785-4587-48fc-82b7-154abac1ab79fced5739-e6a6-4f6b-a55f-c9d0966fa2af8f62b06f-d729-49bf-b605-1263f4b6a863,165,Fixed,1,1,2018-01-07 05:27:04 GMT
c6623875-df1f-4606-af42-56e496a6ff8df3a59457-1468-4dd8-8666-81635d9b9d741d875a30-5ead-41b9-8c08-5e2f53cd14f5,83,Fixed,1,1,2018-01-07 05:53:53 GMT
95e7ba6c-448d-4b84-9151-62b9098abf52c0022d44-c785-4710-8fe1-ca1030eac620261d51bf-bc41-4e48-a026-1495ba367b05,83,Fixed,1,1,2018-01-07 12:07:38 GMT
d8de09d1-b422-4251-b369-cb850fed9d13ab220f7c-6215-4ae3-959a-8c8ce66fac0c74abc5a3-bfab-460e-aacc-fdfd40793acc,83,Fixed,1,1,2018-01-07 19:42:23 GMT
26b44e49-a476-4692-81a6-09add4c931eb8cac6c0a-feb5-40aa-b057-dd31699e04b6a9edd625-2050-4a73-a431-a61157256dc4,83,Fixed,1,1,2018-01-07 20:00:18 GMT
fb7aa1b6-cf8e-4a22-8c29-34ad141e611bc0a90352-6139-4726-a827-0e7927cdaf1a5c13d5dc-9819-4088-af63-bc49fbe2c1f3,162,Fixed,1,1,2018-01-07 22:15:49 GMT
6974afb6-2c08-4aae-9d8e-340206c16c397f23edbb-10f7-46b4-b41e-dc4e3c2ce2e92b61f6a1-6592-49cb-9730-31d12d8558a7,162,Fixed,1,1,2018-01-07 23:42:13 GMT
ddd4d486-c6e9-4f9c-81e3-5c17b82603270619d3ce-d1b4-453b-9e9e-3a0c44090c7034926b43-6948-45da-bc1d-ebb69bb99a14,83,Fixed,1,1,2018-01-08 14:59:11 GMT
ddd4d486-c6e9-4f9c-81e3-5c17b82603270619d3ce-d1b4-453b-9e9e-3a0c44090c7034926b43-6948-45da-bc1d-ebb69bb99a14,83,Fixed,1,1,2018-01-08 14:59:52 GMT
0b7d9734-5e18-44ea-ba17-41a943d1b3927731750c-25a6-40bc-be96-bdfcfa54501a1dc804e7-2e0a-4d75-a742-ca1d5a2f86f9,83,Fixed,1,1,2018-01-08 16:36:29 GMT
77ef1ccf-3aa2-404e-a948-008f0c2c30b63fa1d8e1-0772-4c68-ad3a-bd9901fa21b65be9b8ed-04cf-4d29-8ded-8a1e44429f88,162,Fixed,1,1,2018-01-08 18:14:52 GMT
6e9b4e1f-82ee-471f-a8bb-0fffccb51b86f9f52255-e26c-42ed-92db-5dd8f7b36e0fe5262b66-0039-4338-b671-df3f7459b93b,83,Fixed,1,1,2018-01-08 19:23:17 GMT
827dbe6c-48ba-4690-bae7-a6c201bc125836484252-4566-4f2c-afb4-dcf5d708e9ed2bbec94e-5da6-498f-9ff6-55ae9f679b6b,162,Fixed,1,1,2018-01-08 19:45:54 GMT
827dbe6c-48ba-4690-bae7-a6c201bc125836484252-4566-4f2c-afb4-dcf5d708e9ed2bbec94e-5da6-498f-9ff6-55ae9f679b6b,162,Fixed,1,1,2018-01-08 19:46:01 GMT
7869605e-fe16-4d74-b46d-8b7b0665e9b8d30254fe-2d0a-44f3-9233-369f3720dc6c703e2b9e-c302-4aef-ae3f-4c3a215a29cb,83,Fixed,1,1,2018-01-08 21:30:38 GMT
953b09e2-766e-4793-8bfd-2f143f9e2002b4cc32ec-bbe5-49ce-9d0c-bd808473f9f803679ea4-0ee9-40b0-9c35-95e5330eea5b,83,Fixed,1,1,2018-01-08 22:04:50 GMT
829bd70f-ffa5-49f3-adf4-96aa7c4ac94e26b90ed3-36fb-479b-8ae1-f14918c2ada543cb5b45-ffea-4e2e-b7de-9c277dce57f1,162,Fixed,1,1,2018-01-08 22:33:51 GMT
bf8ed201-06ef-4203-8519-a13c7c04f7b67e168c38-35e7-4666-b3ee-1d308e20cdf2a72358d5-7c0b-4eae-8981-20e1967908c3,162,Fixed,1,1,2018-01-08 23:24:43 GMT
89624ee8-ebfa-4dcf-8482-3f2d26a13d694e99a412-2887-4b29-8d84-213b5fd23d04b37b7cec-65e6-4f2d-82c4-b4cb80db5e25,162,Fixed,1,1,2018-01-09 01:24:33 GMT
b3772ecc-b74b-461f-95b9-3460524fb5e284a0f6aa-46aa-4274-a2e9-7e63b2575ce30653c219-a30a-4751-a484-9d0789e0b815,162,Fixed,1,1,2018-01-09 02:07:21 GMT
b3772ecc-b74b-461f-95b9-3460524fb5e284a0f6aa-46aa-4274-a2e9-7e63b2575ce3d65acce7-b7d8-4227-a4fa-792143c68f58,162,Fixed,1,1,2018-01-09 02:09:13 GMT
1946309c-9632-4ad1-a816-80af4d9a9e8753bc81eb-c1ba-4a42-a26b-357efbbe0b7abf9e71ef-f826-4123-b3a9-e8fb5adc50e4,162,Fixed,1,1,2018-01-09 03:37:59 GMT
e2727c95-c899-46ae-838d-99e9bceae5c0617825ae-a4f3-4f5d-a297-fc1ce347dda5d8401b1f-62fa-46dd-84f7-d8b0600a728d,162,Fixed,1,1,2018-01-09 05:30:54 GMT
e47845d3-5e34-45ff-85b0-fac44f6c76974a8ba258-fb37-4126-80e8-403174731424e6994497-db15-46b7-8401-cd735a4c23ce,83,Fixed,1,1,2018-01-09 11:12:13 GMT
e47845d3-5e34-45ff-85b0-fac44f6c76974a8ba258-fb37-4126-80e8-4031747314248ddfa836-7e54-4ab8-9145-f8d4c6d9ef2a,83,Fixed,1,1,2018-01-09 11:15:57 GMT
4c68a241-82ae-4bb0-8d2a-72ae43d070cbc78fec52-40c8-40ad-9717-94e366d8cc4f6c152997-800c-409e-ba00-5023cbdb9433,162,Fixed,1,1,2018-01-09 15:10:33 GMT
f8ccc844-8238-4dea-9c2f-a52fa46dcc1adde257ee-9e69-48ac-8502-f75982e81596a7ae0224-76f7-4f78-8884-f2d658ce77cf,162,Fixed,1,1,2018-01-09 19:08:59 GMT
d8fb2889-669b-47eb-85ff-3e2aed908d4f5707f584-cf31-4e6a-ad79-839a211fe8121bcd77d0-584e-4d75-980e-8d7fcf4c26ce,162,Fixed,1,1,2018-01-09 20:11:11 GMT
eabe6e3f-41f3-4d15-b131-bfd9c4f02df9fea0dc8f-679b-4b3f-b52c-45ecc8df073194e6149d-1e6d-4283-bef2-8ddbf93ca4d2,83,Fixed,1,1,2018-01-09 20:29:01 GMT
